"GAME_ID","AWAY_TEAM_ID","INN_CT","BAT_HOME_ID","OUTS_CT","BALLS_CT","STRIKES_CT","PITCH_SEQ_TX","AWAY_SCORE_CT","HOME_SCORE_CT","BAT_ID","BAT_HAND_CD","RESP_BAT_ID","RESP_BAT_HAND_CD","PIT_ID","PIT_HAND_CD","RESP_PIT_ID","RESP_PIT_HAND_CD","POS2_FLD_ID","POS3_FLD_ID","POS4_FLD_ID","POS5_FLD_ID","POS6_FLD_ID","POS7_FLD_ID","POS8_FLD_ID","POS9_FLD_ID","BASE1_RUN_ID","BASE2_RUN_ID","BASE3_RUN_ID","EVENT_TX","LEADOFF_FL","PH_FL","BAT_FLD_CD","BAT_LINEUP_ID","EVENT_CD","BAT_EVENT_FL","AB_FL","H_CD","SH_FL","SF_FL","EVENT_OUTS_CT","DP_FL","TP_FL","RBI_CT","WP_FL","PB_FL","FLD_CD","BATTEDBALL_CD","BUNT_FL","FOUL_FL","BATTEDBALL_LOC_TX","ERR_CT","ERR1_FLD_CD","ERR1_CD","ERR2_FLD_CD","ERR2_CD","ERR3_FLD_CD","ERR3_CD","BAT_DEST_ID","RUN1_DEST_ID","RUN2_DEST_ID","RUN3_DEST_ID","BAT_PLAY_TX","RUN1_PLAY_TX","RUN2_PLAY_TX","RUN3_PLAY_TX","RUN1_SB_FL","RUN2_SB_FL","RUN3_SB_FL","RUN1_CS_FL","RUN2_CS_FL","RUN3_CS_FL","RUN1_PK_FL","RUN2_PK_FL","RUN3_PK_FL","RUN1_RESP_PIT_ID","RUN2_RESP_PIT_ID","RUN3_RESP_PIT_ID","GAME_NEW_FL","GAME_END_FL","PR_RUN1_FL","PR_RUN2_FL","PR_RUN3_FL","REMOVED_FOR_PR_RUN1_ID","REMOVED_FOR_PR_RUN2_ID","REMOVED_FOR_PR_RUN3_ID","REMOVED_FOR_PH_BAT_ID","REMOVED_FOR_PH_BAT_FLD_CD","PO1_FLD_CD","PO2_FLD_CD","PO3_FLD_CD","ASS1_FLD_CD","ASS2_FLD_CD","ASS3_FLD_CD","ASS4_FLD_CD","ASS5_FLD_CD","EVENT_ID"
"LAN2024091601","NYN",8,0,0,0,0,"X",2,2,"linsf101","?","linsf101","?","yamak101","?","yamak101","?","barnw101","freme101","hernk101","muncy101","outmj101","smitw101","bettm101","pagap101","meyeh101","","","S8.1-2","F","F",6,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","yamak101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,50
"LAN2024091601","NYN",8,0,0,0,0,"X",2,2,"almop101","?","almop101","?","yamak101","?","yamak101","?","barnw101","freme101","hernk101","muncy101","outmj101","smitw101","bettm101","pagap101","linsf101","meyeh101","","6-4-3","F","F",3,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","yamak101","yamak101","","F","F","F","F","F","","","","",0,6,0,0,0,0,0,0,0,51
"LAN2024091601","NYN",8,1,0,0,0,"SX",2,2,"muncy101","?","muncy101","?","meyeh101","?","meyeh101","?","narva101","almop101","baezj101","mcneb101","linsf101","starm101","sengv101","vogtj101","","","","K","T","F",5,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,52
"LAN2024091601","NYN",8,1,1,0,0,"X",2,2,"pagap101","?","pagap101","?","meyeh101","?","meyeh101","?","narva101","almop101","baezj101","mcneb101","linsf101","starm101","sengv101","vogtj101","","","","8","F","F",9,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,53
"LAN2024091601","NYN",8,1,2,0,0,"X",2,2,"hernk101","?","hernk101","?","meyeh101","?","meyeh101","?","narva101","almop101","baezj101","mcneb101","linsf101","starm101","sengv101","vogtj101","","","","5-3","F","F",4,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,54
"LAN2024091601","NYN",9,0,0,0,0,"SX",2,2,"baezj101","?","baezj101","?","yamak101","?","yamak101","?","barnw101","freme101","hernk101","muncy101","outmj101","smitw101","bettm101","pagap101","","","","K","T","F",4,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,55
"LAN2024091601","NYN",9,0,1,0,0,"X",2,2,"mcneb101","?","mcneb101","?","yamak101","?","yamak101","?","barnw101","freme101","hernk101","muncy101","outmj101","smitw101","bettm101","pagap101","","","","8","F","F",5,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"8","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,56
"LAN2024091601","NYN",9,0,2,1,0,"BX",2,2,"starm101","?","starm101","?","yamak101","?","yamak101","?","barnw101","freme101","hernk101","muncy101","outmj101","smitw101","bettm101","pagap101","","","","S9","F","F",7,5,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,57
"LAN2024091601","NYN",9,0,2,0,0,"X",2,2,"vogtj101","?","vogtj101","?","yamak101","?","yamak101","?","barnw101","freme101","hernk101","muncy101","outmj101","smitw101","bettm101","pagap101","starm101","","","4-3","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"4","","","","F","F","F","F","F","F","F","F","F","yamak101","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,58
"LAN2024091601","NYN",9,1,0,2,1,"BBBX",2,2,"outmj101","?","outmj101","?","meyeh101","?","meyeh101","?","narva101","almop101","baezj101","mcneb101","linsf101","starm101","sengv101","vogtj101","","","","W","T","F",6,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,59
"LAN2024091601","NYN",9,1,0,0,0,"X",2,2,"barnw101","?","barnw101","?","meyeh101","?","meyeh101","?","narva101","almop101","baezj101","mcneb101","linsf101","starm101","sengv101","vogtj101","outmj101","","","S8.1-2","F","F",2,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","meyeh101","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,60
"LAN2024091601","NYN",9,1,0,0,0,"X",2,2,"yamak101","?","yamak101","?","meyeh101","?","meyeh101","?","narva101","almop101","baezj101","mcneb101","linsf101","starm101","sengv101","vogtj101","barnw101","outmj101","","6-3","F","F",1,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"6","","","","F","F","F","F","F","F","F","F","F","meyeh101","meyeh101","","F","T","F","F","F","","","","",0,6,0,0,0,0,0,0,0,61
